Welfare Rules Database - Selected Rules
State,Policy-Date-Begin,Policy-Date-End,Coverage,Unit Type,Majority Rules,Coverage Description,Component,Program,Waiver,da_name1,da_name1 Notes,da_v1f03,da_v1f03 Notes,da_name2,da_name2 Notes,da_v2f03,da_v2f03 Notes,da_name3,da_name3 Notes,da_v3f03,da_v3f03 Notes,da_name4,da_name4 Notes,da_v4f03,da_v4f03 Notes,Notes
Hawaii,2009/08/01,"2011/12/31","Statewide, full coverage","Recipients in the third or subsequent months of receiving benefits",Yes,"","","TANF","","Standard of Need","","1590","","Standard of Assistance","","610","","n.a.","","","","n.a.","","","","Participants may volunteer to participate in Grant Plus, a two year subsidized employment pilot project in which an assistance unit's monthly grant will be diverted to an employer (non-profit organization) to be issued to the participant as earned income in exchange for employment. The Grant Plus payment shall equal $650 a month regardless of household size.  For the 60 months immediately following the expiration of TANF assistance, a household can become eligible for the Employment Subsidy Program and receive a $200 monthly grant for each eligible employed adult. The household must still meet TANF income/family structure requirements.  The minimum number of employment hours are as follows: 19 hours per week or 82 hours per month for the first 12 consecutive employment subsidy months; 24 hours per week or 86 hours per month for employment subsidy months 13-24; 30 hours per week or 129 hours per month for employment subsidy months 25-60.  Households where all the adults in the assistance unit are independent minor parents shall be exempt from the reduction in the standard of assistance after 2 months of receipt.  The Standard of Need is the 2006 Federal Poverty Guideline for Hawaii."
Hawaii,2012/01/01,"Ongoing","Statewide, full coverage","Recipients in the third or subsequent months of receiving benefits",Yes,"","","TANF","","Standard of Need","","1590","","Standard of Assistance","","610","","n.a.","","","","n.a.","","","","Households where all the adults in the assistance unit are independent minor parents shall be exempt from the reduction in the standard of assistance after 2 months of receipt.  The Standard of Need is the 2006 Federal Poverty Guideline for Hawaii."
Idaho,1998/07/01,"1999/05/31","Statewide, full coverage","All",Yes,"","","TANF","","Work Incentive Payment","","375","","Maximum Benefit","","276","","n.a.","","","","n.a.","","","",""
Idaho,1999/06/01,"1999/11/30","Statewide, full coverage","All",Yes,"","","TANF","","Work Incentive Payment","","382","","Maximum Benefit","","276","","n.a.","","","","n.a.","","","",""
Idaho,1999/12/01,"2002/06/30","Statewide, full coverage","All",Yes,"","","TANF","","Work Incentive Payment","","382","","Maximum Benefit","","293","","n.a.","","","","n.a.","","","",""
Idaho,2002/07/01,"Ongoing","Statewide, full coverage","All",Yes,"","","TANF","","Work Incentive Payment","","389","","Maximum Benefit","","309","","n.a.","","","","n.a.","","","",""
Illinois,1998/03/01,"1998/12/31","Not statewide","All",Yes,"Group I Counties (Boone, Champaign, Cook, DeKalb, DuPage, Kane, Kankakee, Kendall, Lake, McHenry, ogle, Whiteside, Winnebago, Woodford)","","TANF","","Payment Standard","","377","","n.a.","","","","n.a.","","","","n.a.","","","","Supportive service payments for the following items are provided to individuals in work and training, within the limits of state resources: Child care; Non-recurring employment expenses up to $800 for any 6-month period and $1,200 for any 12-month period; Mandatory fees up to $300 per 12-month period; Books and supplies up to $300 per 12-month period; Transportation up to the actual cost of public transportation, or the following monthly amounts: $30 for roundtrip of less than 10 miles per day, $45 for roundtrip of 10 to 20 miles per day, $60 for roundtrip of more than 20 miles per day; Job search allowance of $20; Work activity allowance of $20 per month; Fee for required background check; Required physical examinations; Optical or dental services needed for work or training and not covered by Medicaid. Payments for some items also have individual dollar limits. Sales tax is included in supportive service payments, so long as the total amount with tax does not exceed any limits that apply to particular payments."
Illinois,1999/01/01,"1999/07/31","Not statewide","All",Yes,"Group I Counties (Boone, Champaign, Cook, DeKalb, DuPage, Kane, Kankakee, Kendall, Lake, McHenry, ogle, Whiteside, Winnebago, Woodford)","","TANF","","Payment Standard","","377","","n.a.","","","","n.a.","","","","n.a.","","","","Supportive service payments for the following items are provided to individuals in work and training, within the limits of state resources: Child care; Non-recurring employment expenses up to $800 for any 6-month period and $1,200 for any 12-month period; Mandatory fees up to $300 per 12-month period; Books and supplies up to $300 per 12-month period; Transportation up to the actual cost of public transportation, or the following monthly amounts: $30 for roundtrip of less than 10 miles per day, $45 for roundtrip of 10 to 20 miles per day, $60 for roundtrip of more than 20 miles per day; Job search allowance of $20; Work activity allowance of $20 per month; Fee for required background check; Required physical examinations; Optical or dental services needed for work or training and not covered by Medicaid. Payments for some items also have individual dollar limits. Sales tax is included in supportive service payments, so long as the total amount with tax does not exceed any limits that apply to particular payments."
Illinois,2000/01/01,"2002/06/30","Not statewide","All",Yes,"Group I Counties (Boone, Champaign, Cook, DeKalb, DuPage, Kane, Kankakee, Kendall, Lake, McHenry, ogle, Whiteside, Winnebago, Woodford)","","TANF","","Payment Standard","","377","","n.a.","","","","n.a.","","","","n.a.","","","","Supportive service payments for the following items are provided to individuals in work and training, within the limits of state resources: Child care; Non-recurring employment expenses up to $800 for any 6-month period and $1,200 for any 12-month period; Mandatory fees up to $300 per 12-month period; Books and supplies up to $300 per 12-month period; Transportation up to the actual cost of public transportation, or the following monthly amounts: $30 for roundtrip of less than 10 miles per day, $45 for roundtrip of 10 to 20 miles per day, $60 for roundtrip of more than 20 miles per day; Job search allowance of $20; Work activity allowance of $20 per month; Fee for required background check; Required physical examinations; Optical or dental services needed for work or training and not covered by Medicaid. Payments for some items also have individual dollar limits. Sales tax is included in supportive service payments, so long as the total amount with tax does not exceed any limits that apply to particular payments."
Illinois,2002/07/01,"2003/09/30","Not statewide","All",Yes,"Group I Counties (Boone, Champaign, Cook, DeKalb, DuPage, Kane, Kankakee, Kendall, Lake, McHenry, ogle, Whiteside, Winnebago, Woodford)","","TANF","","Payment Standard","","396","","n.a.","","","","n.a.","","","","n.a.","","","","Supportive service payments for the following items are provided to individuals in work and training, within the limits of state resources: Child care; Non-recurring employment expenses up to $800 for any 6-month period and $1,200 for any 12-month period; Mandatory fees up to $300 per 12-month period; Books and supplies up to $300 per 12-month period; Transportation up to the actual cost of public transportation, or the following monthly amounts: $30 for roundtrip of less than 10 miles per day, $45 for roundtrip of 10 to 20 miles per day, $60 for roundtrip of more than 20 miles per day; Job search allowance of $20; Work activity allowance of $20 per month; Fee for required background check; Required physical examinations; Optical or dental services needed for work or training and not covered by Medicaid. Payments for some items also have individual dollar limits. Sales tax is included in supportive service payments, so long as the total amount with tax does not exceed any limits that apply to particular payments."
Illinois,2003/10/01,"2008/06/30","Not statewide","All, except child only units",Yes,"Group I Counties (Boone, Champaign, Cook, DeKalb, DuPage, Kane, Kankakee, Kendall, Lake, McHenry, ogle, Whiteside, Winnebago, Woodford)","","TANF","","Payment Standard","","396","","n.a.","","","","n.a.","","","","n.a.","","","","Supportive service payments for the following items are provided to individuals in work and training, within the limits of state resources: Child care; Non-recurring employment expenses up to $800 for any 6-month period and $1,200 for any 12-month period; Mandatory fees up to $300 per 12-month period; Books and supplies up to $300 per 12-month period; Transportation up to the actual cost of public transportation, or the following monthly amounts: $30 for roundtrip of less than 10 miles per day, $45 for roundtrip of 10 to 20 miles per day, $60 for roundtrip of more than 20 miles per day; Job search allowance of $20; Work activity allowance of $20 per month; Fee for required background check; Required physical examinations; Optical or dental services needed for work or training and not covered by Medicaid. Payments for some items also have individual dollar limits. Sales tax is included in supportive service payments, so long as the total amount with tax does not exceed any limits that apply to particular payments."
Illinois,2008/07/01,"2018/09/30","Not statewide","All, except child only units",Yes,"Group I Counties (Boone, Champaign, Cook, DeKalb, DuPage, Kane, Kankakee, Kendall, Lake, McHenry, ogle, Whiteside, Winnebago, Woodford)","","TANF","","Payment Standard","","432","","n.a.","","","","n.a.","","","","n.a.","","","","Supportive service payments for the following items are provided to individuals in work and training, within the limits of state resources: Child care; Non-recurring employment expenses up to $800 for any 6-month period and $1,200 for any 12-month period; Mandatory fees up to $300 per 12-month period; Books and supplies up to $300 per 12-month period; Transportation up to the actual cost of public transportation, or the following monthly amounts: $30 for roundtrip of less than 10 miles per day, $45 for roundtrip of 10 to 20 miles per day, $60 for roundtrip of more than 20 miles per day; Job search allowance of $20; Work activity allowance of $20 per month; Fee for required background check; Required physical examinations; Optical or dental services needed for work or training and not covered by Medicaid. Payments for some items also have individual dollar limits. Sales tax is included in supportive service payments, so long as the total amount with tax does not exceed any limits that apply to particular payments."
Illinois,2018/10/01,"2019/09/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Payment Standard","","520","","n.a.","","","","n.a.","","","","n.a.","","","","Family of 13: 1600; Family of 14: 1708; Family of 15: 1816; Family of 16: 1924; Family of 17: 2032; Family of 18: 2140.   Supportive service payments for the following items are provided to individuals in work and training, within the limits of state resources: Child care; Non-recurring employment expenses up to $800 for any 6-month period and $1,200 for any 12-month period; Mandatory fees up to $300 per 12-month period; Books and supplies up to $300 per 12-month period; Transportation up to the actual cost of public transportation, or the following monthly amounts: $30 for roundtrip of less than 10 miles per day, $45 for roundtrip of 10 to 20 miles per day, $60 for roundtrip of more than 20 miles per day; Job search allowance of $20; Work activity allowance of $20 per month; Fee for required background check; Required physical examinations; Optical or dental services needed for work or training and not covered by Medicaid. Payments for some items also have individual dollar limits. Sales tax is included in supportive service payments, so long as the total amount with tax does not exceed any limits that apply to particular payments."
Illinois,2019/10/01,"2020/09/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Payment Standard","","533","","n.a.","","","","n.a.","","","","n.a.","","","","Family of 13: 1638; Family of 14: 1749; Family of 15: 1859; Family of 16: 1970; Family of 17: 2080; Family of 18: 2191.  Supportive service payments for the following items are provided to individuals in work and training, within the limits of state resources: Child care; Non-recurring employment expenses up to $800 for any 6-month period and $1,200 for any 12-month period; Mandatory fees up to $300 per 12-month period; Books and supplies up to $300 per 12-month period; Transportation up to the actual cost of public transportation, or the following monthly amounts: $30 for roundtrip of less than 10 miles per day, $45 for roundtrip of 10 to 20 miles per day, $60 for roundtrip of more than 20 miles per day; Job search allowance of $20; Work activity allowance of $20 per month; Fee for required background check; Required physical examinations; Optical or dental services needed for work or training and not covered by Medicaid. Payments for some items also have individual dollar limits. Sales tax is included in supportive service payments, so long as the total amount with tax does not exceed any limits that apply to particular payments."
Indiana,1997/01/01,"1999/12/31","Statewide, full coverage","All",Yes,"","","TANF","","Need Standard","","320","","Net Income Standard, Max Benefit","","288","","n.a.","","","","n.a.","","","",""
Indiana,2000/01/01,"2000/12/31","Statewide, full coverage","All",Yes,"","","TANF","","Need Standard","","320","","Net Income Standard, Max Benefit","","288","","n.a.","","","","n.a.","","","","Dollar amount #1 for a family of one reflects the dollar amount for a child-only unit (same dollar amount for family size of one with parent included). All dollar amounts two through twelve are for families with at least one adult."
Indiana,2001/01/01,"2003/03/31","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Need Standard","","320","","Net Income Standard, Max Benefit","","288","","n.a.","","","","n.a.","","","",""
Indiana,2003/04/01,"2005/03/31","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Need Standard","","320","","Net Income Standard, Max Benefit","","288","","n.a.","","","","n.a.","","","",""
Indiana,2005/04/01,"2014/04/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Need Standard","","320","","Net Income Standard, Max Benefit","","288","","n.a.","","","","n.a.","","","",""
Indiana,2014/05/01,"Ongoing","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Need Standard","","320","","Net Income Standard, Max Benefit","","288","","n.a.","","","","n.a.","","","",""
Iowa,1997/10/01,"2001/12/31","Statewide, full coverage","All",Yes,"","","TANF","","Need Standard","","849","","Payment Standard","","426","","n.a.","","","","n.a.","","","","The Family Self-Sufficiency Grant Program is a voluntary program providing immediate and short term assistance to PROMISE JOBS participant families in order to remove barriers related to obtaining or retaining employment. These barriers may include, but are not limited to, auto maintenance or repair, child care, and licensing fees. Grants are provided if the assistance will enable participating families to retain employment or obtain employment in two full calendar months following the date of authorization of payment (no penalty is incurred if employment does not occur in the two-month period, or participant loses employment). While a family may be a candidate more than once and may receive payments in consecutive months in some circumstances, payments shall not be established as regular or ongoing. The total payment limit per family is $1,000 per year (12 fiscal months following payment).          The Pilot Community Self-Sufficiency Grants Program is a voluntary program for PROMISE JOBS participants who have identifiable barriers to obtaining or retaining employment.  The pilot projects shall be designed to identify and address community barriers to self-sufficiency. These barriers may include, but are not limited to, community wide transportation needs, unusual child care needs, language barrier problems, pre-work training, or economic development-related community needs."
Iowa,2002/01/01,"2014/07/31","Statewide, full coverage","All",Yes,"","","TANF","","Need Standard","","849","","Payment Standard","","426","","n.a.","","","","n.a.","","","","The Family Self-Sufficiency Grant Program is a voluntary program providing immediate and short term assistance to PROMISE JOBS participant families in order to remove barriers related to obtaining or retaining employment. These barriers may include, but are not limited to, auto maintenance or repair, child care, and licensing fees. Grants are provided if the assistance will enable participating families to retain employment or obtain employment in two full calendar months following the date of authorization of payment (no penalty is incurred if employment does not occur in the two-month period, or participant loses employment). While a family may be a candidate more than once and may receive payments in consecutive months in some circumstances, payments shall not be established as regular or ongoing. The total payment limit per family is $1,000 per year (12 fiscal months following payment).          The Pilot Community Self-Sufficiency Grants Program is a voluntary program for PROMISE JOBS participants who have identifiable barriers to obtaining or retaining employment.  The pilot projects shall be designed to identify and address community barriers to self-sufficiency. These barriers may include, but are not limited to, community wide transportation needs, unusual child care needs, language barrier problems, pre-work training, or economic development-related community needs."
Iowa,2014/08/01,"Ongoing","Statewide, full coverage","All",Yes,"","","TANF","","Need Standard","","849","","Payment Standard","","426","","n.a.","","","","n.a.","","","","The Family Self-Sufficiency Grant Program is a voluntary program providing immediate and short term assistance to PROMISE JOBS participant families in order to remove barriers related to obtaining or retaining employment. These barriers may include, but are not limited to, auto maintenance or repair, child care, and licensing fees. Grants are provided if the assistance will enable participating families to retain employment or obtain employment in two full calendar months following the date of authorization of payment (no penalty is incurred if employment does not occur in the two-month period, or participant loses employment). While a family may be a candidate more than once and may receive payments in consecutive months in some circumstances, payments shall not be established as regular or ongoing. The total payment limit per family is $1,000 per year (12 fiscal months following payment).          The Pilot Community Self-Sufficiency Grants Program is a voluntary program for PROMISE JOBS participants who have identifiable barriers to obtaining or retaining employment.  The pilot projects shall be designed to identify and address community barriers to self-sufficiency. These barriers may include, but are not limited to, community wide transportation needs, unusual child care needs, language barrier problems, pre-work training, or economic development-related community needs."
Kansas,1998/01/01,"1998/12/31","Not statewide","All",Yes,"Region V, Non-shared living arrangements","","TANF","","Budgetary Standards","","429","","n.a.","","","","n.a.","","","","n.a.","","","",""
Kansas,1999/01/01,"1999/12/31","Not statewide","All",Yes,"Region V, Non-shared living arrangements","","TANF","","Budgetary Standards","","429","","n.a.","","","","n.a.","","","","n.a.","","","",""
Kansas,2000/01/01,"2008/07/31","Not statewide","All",Yes,"Region V, Non-shared living arrangements","","TANF","","Budgetary Standards","","429","","n.a.","","","","n.a.","","","","n.a.","","","",""
Kansas,2008/08/01,"2014/12/31","Not statewide","All",Yes,"Region V, Non-shared living arrangements","","TANF","","Budgetary Standards","","429","","n.a.","","","","n.a.","","","","n.a.","","","",""
Kansas,2015/01/01,"Ongoing","Not statewide","All",Yes,"Region V, Non-shared living arrangements","","TANF","","Budgetary Standards","","429","","n.a.","","","","n.a.","","","","n.a.","","","","This standard represents 100% of the basic and shelter allowances. It is assumed this standard is to be used in all cases where all persons in the home are included in the same assistance unit, where the only person excluded from the plan is an SSI recipient to whom a statutory l/3 reduction has been applied to the SSI payment or is a child in joint custody who is ineligible to receive assistance or where there is a shared living arrangement resulting from a bona fide landlord/tenant relationship."
Kentucky,1997/01/01,"1999/05/31","Statewide, full coverage","All",Yes,"","","TANF","","Standard of Need","","526","","Maximum Benefit","","262","","n.a.","","","","n.a.","","","",""
Kentucky,1999/06/01,"1999/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Standard of Need","","526","","Maximum Benefit","","262","","n.a.","","","","n.a.","","","","One-time $250 bonus is available upon obtaining a high school diploma or a GED certificate, completing certificate or degree from post-secondary institution, or maintaining full-time (30 hrs/week), unsubsidized employment paying at least minimum wage for at least 90 days.  If a person leaves K-TAP with wages, they are eligible for up to 3 $500 bonuses after 3, 6, and 9 months, if they make at least minimum wage and weekly wages are at least 35 hrs times minimum wage."
Kentucky,1999/10/01,"2003/03/31","Statewide, full coverage","All",Yes,"","","TANF","","Standard of Need","","526","","Maximum Benefit","","262","","n.a.","","","","n.a.","","","","One-time $250 bonus is available upon obtaining a high school diploma or a GED certificate, completing certificate or degree from post-secondary institution, or maintaining full-time (30 hrs/week), unsubsidized employment paying at least minimum wage for at least 90 days.  If a person leaves K-TAP with wages, they are eligible for up to 3 $500 bonuses after 3, 6, and 9 months, if they make at least minimum wage and weekly wages are at least 35 hrs times minimum wage."
Kentucky,2003/04/01,"2009/01/31","Statewide, full coverage","All",Yes,"","","TANF","","Standard of Need","","526","","Maximum Benefit","","262","","n.a.","","","","n.a.","","","","One-time $250 bonus is available to household member upon obtaining a high school diploma, GED certificate, or certificate/degree from post-secondary institution.  Work Incentive Reimbursements (WIN) are available for adult members whose cases discontinue with effective date of 4/1/03 or later, with countable earnings (both subsidized or unsubsidized).  Such an individual may be eligible to receive a once-in-a-lifetime reimbursement of $130 per month for 9 months for work related expenses, if they have an eligible child in the home, and have total gross earned and unearned income that is equal to or below 200% of the Federal Poverty Level."
Kentucky,2009/05/01,"2009/10/31","Statewide, full coverage","All",Yes,"","","TANF","","Standard of Need","","526","","Maximum Benefit","","262","","n.a.","","","","n.a.","","","","One-time $250 bonus is available to household member upon obtaining a high school diploma, GED certificate, or certificate/degree from post-secondary institution.  Work Incentive Reimbursements (WIN) are available for adult members whose cases discontinue with effective date of 4/1/03 or later, with countable earnings (both subsidized or unsubsidized).  Such an individual may be eligible to receive a once-in-a-lifetime reimbursement of $130 per month for 9 months for work related expenses, if they have an eligible child in the home, and have total gross earned and unearned income that is equal to or below 200% of the Federal Poverty Level.  Will also pay up to $200 in fees for training, financial aid applications, tests (such as ACT, SAT, license exams etc.), liability insurance  fees not related to car insurance, copy of records fees, activities fees if mandated by the institution, state board feeds related to becoming an RN and other required fee payments."
Kentucky,2009/11/01,"2019/11/30","Statewide, full coverage","All",Yes,"","","TANF","","Standard of Need","","526","","Maximum Benefit","","262","","n.a.","","","","n.a.","","","","One-time $250 bonus is available to household member upon obtaining a high school diploma, GED certificate, certificate/degree from post-secondary institution, or completion of an ESL course. An individual may not receive a bonus for completion of more than one ESL course or post-secondary program.   Work Incentive Reimbursements (WIN) are available for adult members whose cases discontinue with effective date of 4/1/03 or later, with countable earnings (both subsidized or unsubsidized).  Such an individual may be eligible to receive a once-in-a-lifetime reimbursement of $130 per month for 9 months for work related expenses, if they have an eligible child in the home, and have total gross earned and unearned income that is equal to or below 200% of the Federal Poverty Level.   Will also pay up to $200 in fees for training, financial aid applications, tests (such as ACT, SAT, license exams etc.), liability insurance  fees not related to car insurance, copy of records fees, activities fees if mandated by the institution, state board feeds related to becoming an RN and other required fee payments."
Kentucky,2019/12/01,"Ongoing","Statewide, full coverage","All",Yes,"","","TANF","","Standard of Need","","526","","Maximum Benefit","","262","","n.a.","","","","n.a.","","","","One-time $250 bonus is available to household member upon obtaining a high school diploma, GED certificate, certificate/degree from post-secondary institution, or completion of an ESL course. An individual may not receive a bonus for completion of more than one ESL course or post-secondary program.   Work Incentive Reimbursements (WIN) are available for adult members whose cases discontinue with effective date of 4/1/03 or later, with countable earnings (both subsidized or unsubsidized).  Such an individual may be eligible to receive a once-in-a-lifetime reimbursement of $130 per month for 9 months for work related expenses, if they have an eligible child in the home, and have total gross earned and unearned income that is equal to or below 200% of the Federal Poverty Level.   Will also pay up to $200 in fees for training, financial aid applications, tests (such as ACT, SAT, license exams etc.), liability insurance  fees not related to car insurance, copy of records fees, activities fees if mandated by the institution, state board feeds related to becoming an RN and other required fee payments."
Louisiana,1998/01/01,"1998/12/31","Not statewide","All",Yes,"Urban counties through February, statewide starting in March.","","TANF","","Need Standard","","658","","Flat Grant Amount","","190","","n.a.","","","","n.a.","","","",""
Louisiana,1999/01/01,"2000/06/30","Statewide, full coverage","All",Yes,"","","TANF","","Need Standard","","658","","Flat Grant Amount","","190","","n.a.","","","","n.a.","","","",""
Louisiana,2000/07/01,"2014/11/30","Statewide, full coverage","All",Yes,"","","TANF","","Need Standard","","658","","Flat Grant Amount","","240","","n.a.","","","","n.a.","","","",""
Louisiana,2015/07/01,"2021/02/28","Statewide, full coverage","All",Yes,"","","TANF","","Need Standard","","658","","Flat Grant Amount","","240","","n.a.","","","","n.a.","","","",""
Maine,1998/07/01,"1998/12/31","Statewide, full coverage","Recipients with earnings",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","553","","Maximum Benefit","","418","","n.a.","","","",""
Maine,1999/07/01,"1999/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","596","","Maximum Benefit","","461","","n.a.","","","",""
Maine,1999/10/01,"2000/12/31","Statewide, full coverage","All",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","596","","Maximum Benefit","","461","","n.a.","","","","ASPIRE-TANF will pay for the reasonable cost of transportation necessary for the participant to engage in work activities.  The transportation reimbursement is limited to 400 miles per week at $.24 per mile.  ASPIRE participants who are handicapped and who operate their own wheelchair lift may receive $.45 per mile.  The dollar amounts for a family size of one reflects the dollar amount for a child-only unit. The dollar amounts #1,#2, and #3 for a family size of one with an adult are $485, $283, and $219, respectively. All dollar amounts two through twelve are for families with at least one adult."
Maine,2001/01/01,"2001/09/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","596","","Maximum Benefit","","461","","n.a.","","","","ASPIRE-TANF will pay for the reasonable cost of transportation necessary for the participant to engage in work activities.  The transportation reimbursement is limited to 400 miles per week at $.24 per mile.  ASPIRE participants who are handicapped and who operate their own wheelchair lift may receive $.45 per mile."
Maine,2001/10/01,"2005/09/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","620","","Maximum Benefit","","485","","Second Income Test","","596","","ASPIRE-TANF will pay for the reasonable cost of transportation necessary for the participant to engage in work activities.  The transportation reimbursement is limited to 400 miles per week at $.24 per mile.  ASPIRE participants who are handicapped and who operate their own wheelchair lift may receive $.45 per mile."
Maine,2005/10/01,"2008/06/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","620","","Maximum Benefit","","485","","Second Income Test","","596","","ASPIRE-TANF will pay for the reasonable cost of transportation necessary for the participant to engage in work activities.  The transportation reimbursement is limited to 400 miles per week at $.30 per mile.  ASPIRE participants who are handicapped and who operate their own wheelchair lift may receive $.45 per mile."
Maine,2008/07/01,"2017/09/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","620","","Maximum Benefit","","485","","Second Income Test","","596","","ASPIRE-TANF will pay for the reasonable cost of transportation necessary for the participant to engage in work activities.  The transportation reimbursement is limited to 400 miles per week at $.30 per mile.  ASPIRE participants who are handicapped and who operate their own wheelchair lift may receive $.45 per mile."
Maine,2017/10/01,"2018/09/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","717","","Maximum Benefit","","582","","Second Income Test","","596","","ASPIRE-TANF will pay for the reasonable cost of transportation necessary for the participant to engage in work activities.  The transportation reimbursement is limited to 400 miles per week at $.30 per mile.  ASPIRE participants who are handicapped and who operate their own wheelchair lift may receive $.45 per mile."
Maine,2018/10/01,"2019/09/30","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","729","","Maximum Benefit","","594","","Second Income Test","","596","","ASPIRE-TANF will pay for the reasonable cost of transportation necessary for the participant to engage in work activities.  The transportation reimbursement is limited to 400 miles per week at $.30 per mile.  ASPIRE participants who are handicapped and who operate their own wheelchair lift may receive $.45 per mile."
Maine,2020/06/01,"2020/08/31","Statewide, full coverage","All, except child only units",Yes,"","","TANF","","Gross Income Test","","1023","","Standard of Need","","745","","Maximum Benefit","","610","","Second Income Test","","596","","ASPIRE-TANF will pay for the reasonable cost of transportation necessary for the participant to engage in work activities.  The transportation reimbursement is limited to 400 miles per week at $.30 per mile.  ASPIRE participants who are handicapped and who operate their own wheelchair lift may receive $.45 per mile."
Maryland,1997/10/01,"1998/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","388","","n.a.","","","","n.a.","","","","n.a.","","","",""
Maryland,1998/10/01,"1999/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","399","","n.a.","","","","n.a.","","","","n.a.","","","",""
Maryland,1999/10/01,"2000/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","417","","n.a.","","","","n.a.","","","","n.a.","","","",""
Maryland,2000/10/01,"2002/03/31","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","439","","n.a.","","","","n.a.","","","","n.a.","","","",""
Maryland,2002/04/01,"2002/12/31","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","472","","n.a.","","","","n.a.","","","","n.a.","","","",""
Maryland,2003/01/01,"2003/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","473","","n.a.","","","","n.a.","","","","n.a.","","","",""
Maryland,2003/10/01,"2004/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","477","","n.a.","","","","n.a.","","","","n.a.","","","",""
Maryland,2004/10/01,"2005/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","482","","n.a.","","","","n.a.","","","","n.a.","","","",""
Maryland,2005/10/01,"2006/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","490","","n.a.","","","","n.a.","","","","n.a.","","","","DA#1 for units with more than 12 people: 13 = $1322; 14 = $1398; 15 = $1479; 16 = $1575; for all units with more than 16 members, add $96 for each additional member."
Maryland,2006/10/01,"2007/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","549","","n.a.","","","","n.a.","","","","n.a.","","","","DA#1 for units with more than 12 people: 13 = $1481; 14 = $1567; 15 = $1657; 16 = $1765; for all units with more than 16 members, add $116 for each additional member."
Maryland,2007/10/01,"2008/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","565","","n.a.","","","","n.a.","","","","n.a.","","","","DA#1 for units with more than 12 people: 13 = $1525; 14 = $1613; 15 = $1706; 16 = $1817; for all units with more than 16 members, add $98 for each additional member."
Maryland,2008/10/01,"2011/10/31","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","574","","n.a.","","","","n.a.","","","","n.a.","","","","DA#1 for units with more than 12 people: 13 = $1549; 14 = $1639; 15 = $1733; 16 = $1846; for all units with more than 16 members, add $109 for each additional member."
Maryland,2011/11/01,"2012/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","574","","n.a.","","","","n.a.","","","","n.a.","","","","DA#1 for units with more than 12 people: 13 = $1549; 14 = $1639; 15 = $1733; 16 = $1846; for all units with more than 16 members, add $109 for each additional member."
Maryland,2012/10/01,"2013/10/31","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","576","","n.a.","","","","n.a.","","","","n.a.","","","","DA#1 for units with more than 12 people: 13 = $1554; 14 = $1645; 15 = $1739; 16 = $1852; 17=$1955; for all units with more than 17 members, add $109 for each additional member."
Maryland,2014/06/01,"2014/09/30","Statewide, full coverage","All",Yes,"","","TANF","","Allowable Payment","","624","","n.a.","","","","n.a.","","","","n.a.","","","","DA#1 for units with more than 12 people: 13 = $1683; 14 = $1782; 15 = $1884; 16 = $2006; 17=$2125; 18=$2244; 19=$2362; 20=$2481; 21=$2599"
